PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37502053","Retracted: Construction of a Public Service Cloud Platform for Disabled People Based on the Big Data Management Model of the Internet of Things","Neuroscience CIA.","Comput Intell Neurosci. 2023 Jul 19;2023:9898407. doi: 10.1155/2023/9898407. eCollection 2023.","Neuroscience CIA","Comput Intell Neurosci","2023","2023/07/28","PMC10371640","","10.1155/2023/9898407"
"41175316","Tubeless Insulin Pump Combined with a Cloud-Based Data Management Platform: Real-World Evidence from 14,765 French People with Diabetes","Jeandidier N, Bagel A, Bonin A, Guigand G, Guerci B.","Diabetes Ther. 2025 Dec;16(12):2293-2310. doi: 10.1007/s13300-025-01814-8. Epub 2025 Nov 1.","Jeandidier N","Diabetes Ther","2025","2025/11/01","PMC12623546","","10.1007/s13300-025-01814-8"
"39821810","Reproducible, Scale-Up Production of Human Brain Organoids (HBOs) on a Pillar Plate Platform via Spheroid Transfer","Joshi P, Acharya P, Zolfaghar M, Vanga MG, Shrestha S, Lee MY.","Methods Mol Biol. 2025 Jan 17. doi: 10.1007/7651_2024_604. Online ahead of print.","Joshi P","Methods Mol Biol","2025","2025/01/17","","","10.1007/7651_2024_604"
"39992943","Validation and user experience testing of DataCryptChain: An open-source standard combining blockchain technology with asymmetric encryption for private, secure, shareable, and tamper-proof research data","Franc JM.","PLOS Digit Health. 2025 Feb 24;4(2):e0000741. doi: 10.1371/journal.pdig.0000741. eCollection 2025 Feb.","Franc JM","PLOS Digit Health","2025","2025/02/24","PMC11849895","","10.1371/journal.pdig.0000741"
"29691672","Generic Anti-PEG Antibody Assay on ProterixBio's (Formerly BioScale) ViBE Platform Shows Poor Reproducibility","Chilewski SD, Shields J, Mora JR, Myler H.","AAPS J. 2018 Apr 24;20(3):65. doi: 10.1208/s12248-018-0228-3.","Chilewski SD","AAPS J","2018","2018/04/26","","","10.1208/s12248-018-0228-3"
"41487774","Dose-Summation-Guided Re-irradiation Planning for Brain Metastases: Cross-Platform Verification Between Brainlab Elements and GammaPlan","Matsunaga S, Shuto T, Sasame J.","Cureus. 2025 Dec 2;17(12):e98296. doi: 10.7759/cureus.98296. eCollection 2025 Dec.","Matsunaga S","Cureus","2025","2026/01/05","PMC12756902","","10.7759/cureus.98296"
"32708851","EDSSA: An Encoder-Decoder Semantic Segmentation Networks Accelerator on OpenCL-Based FPGA Platform","Huang H, Wu Y, Yu M, Shi X, Qiao F, Luo L, Wei Q, Liu X.","Sensors (Basel). 2020 Jul 17;20(14):3969. doi: 10.3390/s20143969.","Huang H","Sensors (Basel)","2020","2020/07/26","PMC7411893","","10.3390/s20143969"
"30454070","Correction to: Consistent and reproducible cultures of large-scale 3D mammary epithelial structures using an accessible bioprinting platform","Reid JA, Mollica PA, Bruno RD, Sachs PC.","Breast Cancer Res. 2018 Nov 19;20(1):136. doi: 10.1186/s13058-018-1069-9.","Reid JA","Breast Cancer Res","2018","2018/11/21","PMC6245868","","10.1186/s13058-018-1069-9"
"40424064","Cavity-Like Silver Aggregates-Based Colloidal SERS Microfluidic Platform for Highly Reproducible Online Reaction Process Analysis","Yan S, Zhang Z, Chen J, Wang Q, Wu Y, Sui Y, Wang S, Che Q, Zhou N, Chen L, Chen L.","Small. 2025 Jul;21(30):e2501338. doi: 10.1002/smll.202501338. Epub 2025 May 27.","Yan S","Small","2025","2025/05/27","","","10.1002/smll.202501338"
"41453979","Semantic decentralized authentication for IoT-based e-learning using Hedera Hashgraph and Knowledge Graphs","Luo L, Zhang Y, Tang Q.","Sci Rep. 2025 Dec 26;16(1):3225. doi: 10.1038/s41598-025-33206-0.","Luo L","Sci Rep","2025","2025/12/26","PMC12830672","","10.1038/s41598-025-33206-0"
"41696299","Verification of the General Applicability of a Predictive Model for the Physical Properties of Molten Salts in Heat Energy Storage Applications","Li J, Shan J, Guo J.","ACS Omega. 2026 Jan 28;11(5):8685-8689. doi: 10.1021/acsomega.5c12254. eCollection 2026 Feb 10.","Li J","ACS Omega","2026","2026/02/16","PMC12903176","","10.1021/acsomega.5c12254"
"39881154","A fair non-collateral consensus protocol based on Merkle tree for hierarchical IoT blockchain","Fateminasab SS, Bahrepour D, Tabbakh SRK.","Sci Rep. 2025 Jan 29;15(1):3645. doi: 10.1038/s41598-025-87025-4.","Fateminasab SS","Sci Rep","2025","2025/01/29","PMC11779977","","10.1038/s41598-025-87025-4"
"39809465","Triplicate Dynamic Cell Culture Platform for Enhanced Reproducibility in Anti-Cancer Drug Testing","Lu YL, Lin CM, Huang JH.","ACS Biomater Sci Eng. 2025 Feb 10;11(2):1222-1231. doi: 10.1021/acsbiomaterials.4c02142. Epub 2025 Jan 14.","Lu YL","ACS Biomater Sci Eng","2025","2025/01/14","PMC11815626","","10.1021/acsbiomaterials.4c02142"
"34400238","A local platform for user-friendly FAIR data management and reproducible analytics","Wieser F, Stryeck S, Lang K, Hahn C, Thallinger GG, Feichtinger J, Hack P, Stepponat M, Merchant N, Lindstaedt S, Oberdorfer G.","J Biotechnol. 2021 Nov 20;341:43-50. doi: 10.1016/j.jbiotec.2021.08.004. Epub 2021 Aug 13.","Wieser F","J Biotechnol","2021","2021/08/17","","","10.1016/j.jbiotec.2021.08.004"
"34263836","Automatic optical inspection platform for real-time surface defects detection on plane optical components based on semantic segmentation","Karangwa J, Kong L, Yi D, Zheng J.","Appl Opt. 2021 Jul 1;60(19):5496-5506. doi: 10.1364/AO.424547.","Karangwa J","Appl Opt","2021","2021/07/15","","","10.1364/AO.424547"
"41614048","Neurosynth Compose: A web-based platform for flexible and reproducible neuroimaging meta-analysis","Kent JD, Lee N, Laird AR, Salo T, Peraza J, Bottenhorn KL, Oudyk K, Nichols TE, Poline JB, de la Vega A.","Imaging Neurosci (Camb). 2026 Jan 27;4:IMAG.a.1114. doi: 10.1162/IMAG.a.1114. eCollection 2026.","Kent JD","Imaging Neurosci (Camb)","2026","2026/01/30","PMC12849227","","10.1162/IMAG.a.1114"
"41548944","Reproducible and Efficient Phenotyping for Cell Therapy Manufacturing Using the Accellix Automated Flow Cytometer Platform","Van Vloten J, Yoo S, Sandhu G, Teschner L, Nguyen D, Than E, Mali R, Rill D, Ayers C, Montero Julian FA.","PDA J Pharm Sci Technol. 2026 Jan 18:pdajpst.2025-000035.1. doi: 10.5731/pdajpst.2025-000035.1. Online ahead of print.","Van Vloten J","PDA J Pharm Sci Technol","2026","2026/01/18","","","10.5731/pdajpst.2025-000035.1"
"41270546","PanGeneWhale - A dockerized Kotlin-based GUI platform for reproducible and user-friendly pangenomic analysis","Gomes Netto WB, Sousa SS, Nakamaru SMB, Philippsen HK, de Castro Silva D, Costa DKD, de Oliveira ACFM, Baraúna RA, das Graças DA, Silva A, de Oliveira Veras AA.","Comput Biol Chem. 2026 Feb;120(Pt 1):108779. doi: 10.1016/j.compbiolchem.2025.108779. Epub 2025 Nov 15.","Gomes Netto WB","Comput Biol Chem","2026","2025/11/21","","","10.1016/j.compbiolchem.2025.108779"
"41722205","Ag aerogel/ZIF-8 nanocomposite as a sensitive and reproducible SERS platform for gaseous molecule detection","Xue X, Wang Z, Zhao C, Qiao Y, Wang P, Wang J, Shi J, Liu B, Zhang J.","Spectrochim Acta A Mol Biomol Spectrosc. 2026 Feb 17;353:127610. doi: 10.1016/j.saa.2026.127610. Online ahead of print.","Xue X","Spectrochim Acta A Mol Biomol Spectrosc","2026","2026/02/21","","","10.1016/j.saa.2026.127610"
"41536766","Ai-guided vectorization for efficient storage and semantic retrieval of visual data","Harby AA, Zulkernine F, Abdulsalam HM.","Discov Artif Intell. 2026;6(1):16. doi: 10.1007/s44163-025-00713-y. Epub 2025 Dec 5.","Harby AA","Discov Artif Intell","2026","2026/01/15","PMC12795887","","10.1007/s44163-025-00713-y"
"40700021","National centre for healthy ageing data platform: Developing a core set of research data from hospital electronic health record systems: A modified Delphi approach","Mann E, Naude K, Ravipati T, Beare R, Srikanth V, Andrew NE.","Health Inf Manag. 2026 Jan;55(1):100-108. doi: 10.1177/18333583251352310. Epub 2025 Jul 23.","Mann E","Health Inf Manag","2026","2025/07/23","PMC12756512","","10.1177/18333583251352310"
"41543876","Health Data for Linguistic Minority Group Research in Canada: Proof-of-Concept Centralized Health Care Metadata Repository Development and Usability Study","Martin-Schreiber V, Peixoto C, Batista R, Belanger C, Tanuseputro P, Hsu AT, Bjerre LM.","JMIR Infodemiology. 2026 Feb 9;6:e77242. doi: 10.2196/77242.","Martin-Schreiber V","JMIR Infodemiology","2026","2026/01/16","PMC12930145","","10.2196/77242"
"41152278","An RGB-TIR Dataset from UAV Platform for Robust Urban Traffic Scenes Semantic Segmentation","Ouyang J, Wang Q, Shang Y, Jin P, Zhong H, Zhou L, Shen T.","Sci Data. 2025 Oct 28;12(1):1701. doi: 10.1038/s41597-025-05994-7.","Ouyang J","Sci Data","2025","2025/10/29","PMC12569153","","10.1038/s41597-025-05994-7"
"30198846","Metadata Correction: Alcohol Consumption Reduction Among a Web-Based Supportive Community Using the Hello Sunday Morning Blog Platform: Observational Study","Kirkman JJL, Leo B, Moore JC.","J Med Internet Res. 2018 Sep 10;20(9):e11288. doi: 10.2196/11288.","Kirkman JJL","J Med Internet Res","2018","2018/09/11","PMC6130333","","10.2196/11288"
